insee,commune,dep,lon,lat,pt,Température moyenne annuelle (°C)__reference,Température moyenne annuelle (°C)__basse,Température moyenne annuelle (°C)__mediane,Température moyenne annuelle (°C)__haute,Température moyenne en été (°C)__reference,Température moyenne en été (°C)__basse,Température moyenne en été (°C)__mediane,Température moyenne en été (°C)__haute,Température moyenne en hiver (°C)__reference,Température moyenne en hiver (°C)__basse,Température moyenne en hiver (°C)__mediane,Température moyenne en hiver (°C)__haute,Nombre de jours avec Tx ≥ 35°C (j/an)__reference,Nombre de jours avec Tx ≥ 35°C (j/an)__basse,Nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Nombre de jours avec Tx ≥ 35°C (j/an)__haute,Nombre de nuits tropicales (j/an)__reference,Nombre de nuits tropicales (j/an)__basse,Nombre de nuits tropicales (j/an)__mediane,Nombre de nuits tropicales (j/an)__haute,Cumul de précipitations annuelles (mm)__reference,Cumul de précipitations annuelles (mm)__basse,Cumul de précipitations annuelles (mm)__mediane,Cumul de précipitations annuelles (mm)__haute
59667,Zermezeele,59,2.458833823556639,50.83187071968084,,10.37342820749815,12.98428525937269,13.305142311247227,13.657713466870838,16.903428207498152,19.22514231124723,20.232571155623614,20.898570518745377,4.014285259372688,5.843428207498151,6.751714103749075,7.305142311247225,0.1,0.5828589625092503,2.091429481254625,4.874288443763875,0.3,3.01714103749075,6.325711556236126,8.942852593726876,711.8157402157568,670.3988583256311,775.7054906215654,851.0355778118063
62596,Mouriez,62,1.9550873752439435,50.34725044504907,,10.201733486074009,12.811733486074008,13.06173348607401,13.371733486074008,16.601040091644407,18.731386788859204,19.8410400916444,20.391386788859204,4.00208018328881,5.781733486074009,6.691733486074009,7.24208018328881,0.0965330278519827,0.3,1.6,4.199999999999999,0.4,2.7034669721480173,6.903466972148017,11.206933944296036,968.869750285693,923.4543115687146,1027.269696066464,1149.114896524686
62649,Pas-en-Artois,62,2.491026142511512,50.15268071753864,,9.783000830979049,12.572734275109584,12.758134108913776,13.023000830979049,16.568134108913775,19.037600997174856,19.84326738684851,20.603800498587425,3.187600997174856,5.012467719240126,5.892734275109587,6.527334441305396,0.1,0.8486672206526982,2.1460016619580946,5.402665558694603,0.4,3.646001661958095,7.1486672206526976,10.294668882610791,863.6742067253781,811.0329154949832,936.8816846712126,1006.9180759403804
62504,Leulinghem,62,2.169779201607537,50.7350553633777,,10.246017689293998,12.858839137612351,13.196017689294,13.527428413453176,16.84883913761235,19.10883913761235,20.11883913761235,20.76883913761235,3.830374792657293,5.66178551681647,6.580249861771528,7.198839137612351,0.1,0.5,1.9141072415917648,5.0141072415917645,0.2,1.94357103363294,5.501249308857644,8.760176892939995,721.8429364307045,693.5979281369962,799.9837114421571,875.6188026531966
59520,Rumilly-en-Cambrésis,59,3.228635801203975,50.13005953612306,,10.347692665530625,13.182937453306137,13.382447877755112,13.627692665530624,17.542447877755112,20.237692665530624,20.97671351442858,21.61671351442858,3.3629374533061336,5.227692665530623,6.077692665530623,6.762937453306135,0.1,1.4048957555102222,3.0951042444897783,6.090208488979556,1.1000000000000003,7.752447877755111,12.067135144285778,16.572030899796,728.5219443465099,677.5099087948158,801.0298827162048,867.3369759934078
62095,Beaumetz-lès-Aire,62,2.219768436854226,50.5440503483165,,9.857327804768635,12.46344851429306,12.71956922381748,13.013448514293058,16.29508638571979,18.484482838097687,19.632844966670948,20.202241419048843,3.5695692238174783,5.337931352390743,6.260172771439586,6.839569223817478,0.0387929047557862,0.3,1.3163787142673586,4.244828380976855,0.3,2.0,5.8387929047557865,9.561207095244214,995.0447224041776,946.404478228432,1055.582801174846,1212.7498755845377
59329,Lambres-lez-Douai,59,3.054336557808349,50.35434923752836,,10.732959561169023,13.560369945146128,13.760739890292257,14.04147978058451,17.908520219415486,20.6048207679542,21.257040438830973,21.978890164561616,3.7766590126303066,5.646289067484179,6.50591912233805,7.164809286899666,0.2,1.7778032912323103,3.6852021941548734,6.607398902922563,1.407398902922563,10.25179232045794,14.933295063151537,19.051792320457945,709.4098277841819,668.4683913764146,782.2098851894546,861.7253948206812
62699,Recques-sur-Hem,62,2.0797350079396635,50.83561532085254,,10.460067305832458,13.080067305832458,13.440059827406628,13.840074784258285,17.04006730583246,19.31006730583245,20.28006730583246,21.110074784258284,4.080082262684114,5.940089741109943,6.9000523489808,7.490044870554971,0.1,0.5000747842582852,1.6002991370331403,4.799850431483431,0.3,2.500224352774856,6.200747842582851,10.89970086296686,711.68643279088,689.0699177373159,782.4224604020976,873.6477578169188
62625,Noyelles-lès-Humières,62,2.1776927204678227,50.37544065818186,,10.08,12.69,12.94,13.22,16.49,18.65,19.71,20.35,3.86,5.61,6.51,7.09,0.1,0.3,1.6,4.2,0.4,2.5,5.9,10.4,973.24,944.8,1048.74,1148.46
59412,Montay,59,3.534172695709545,50.12188922595158,,10.11,12.95,13.14,13.39,17.32,20.0,20.8,21.48,3.1,4.95,5.82,6.5,0.1,1.4,3.2,6.4,1.0,7.1,11.4,14.9,737.93,687.68,802.66,872.16
59006,L'Orée de Mormal,59,3.7465832006153534,50.28363189918115,,10.00474646100362,12.790372141579848,13.031871597118869,13.323247005464602,17.211871597118865,19.89462241381034,20.670372141579847,21.44312295827132,2.973371052657884,4.823371052657883,5.701871597118865,6.411871597118865,0.1,1.0425027223049084,2.957497277695092,6.157497277695092,0.928748638847546,6.629989110780368,10.829989110780367,15.116235027323008,743.1381568047627,700.5520567138526,800.3455627029234,895.459506168892
62250,Courrières,62,2.9461233730116514,50.453477047653735,,10.649825775296812,13.419864491897522,13.649825775296817,13.94970962549469,17.659845133597166,20.25988385019788,20.97984513359717,21.71984513359717,3.8498257752968144,5.749728983795044,6.589787058696106,7.249767700395752,0.2,1.2003871660070795,3.499419250989381,6.5994192509893805,0.9998064169964602,7.799419250989381,12.798257752968142,16.3980641699646,670.5880530529473,620.9873726367005,730.5391618416161,824.2345549520519
62353,Frémicourt,62,2.903080734120767,50.11267290715151,,10.069451887290365,12.877362971822592,13.05472594364518,13.332088915467772,17.129451887290365,19.75681485911296,20.452088915467773,21.20263702817741,3.199451887290363,5.032088915467772,5.842088915467771,6.534725943645181,0.2,1.2527405635481863,3.2,5.826370281774094,0.7736297182259066,5.347259436451814,9.526370281774092,12.599999999999998,697.7769306222872,658.3632460125986,786.9506089844211,822.0836723818852
62129,Biefvillers-lès-Bapaume,62,2.8224495997912515,50.11793986487275,,10.04,12.87,13.04,13.31,17.1,19.72,20.43,21.21,3.17,5.01,5.82,6.52,0.2,1.4,3.2,5.9,0.7,5.2,9.6,12.6,700.03,657.06,785.64,823.49
59548,Saint-Waast,59,3.748607511804688,50.301201235429446,,10.19,12.94,13.21,13.48,17.39,20.03,20.82,21.55,3.18,5.03,5.88,6.59,0.1,0.9,3.1,6.3,1.0,7.2,11.4,15.9,734.93,691.04,790.52,882.05
62893,Wimereux,62,1.614500105060675,50.780264546521046,,10.616594887272456,13.166594887272458,13.526594887272456,13.96659488727246,16.61829744363623,18.67659488727245,19.733620450910173,20.606594887272458,4.714892330908685,6.518297443636228,7.544892330908685,8.066594887272458,0.0,0.2,0.9170255636377148,3.1808210545359974,0.7,4.6,8.682974436362286,17.882974436362286,801.2166351854669,791.1389837563787,876.0253834545657,999.2049527782004
59499,Rexpoëde,59,2.545004823029742,50.935574251880325,,10.938237527956712,13.2717672189513,13.58823752795671,13.882945364918832,17.054707836962123,18.98764845497294,19.865881236021643,20.420004746908013,4.9717672189513005,6.645296909945889,7.525296909945889,8.055885982929656,0.0,0.1999999999999999,0.8647030900541105,2.588218540324663,0.7,6.411781459675336,12.12945364918834,16.388266009404784,695.9199620247358,659.0216623305847,759.8180476516362,827.2948217627545
62268,Desvres,62,1.829234611656876,50.67467046252587,,10.129750020026856,12.729750020026856,13.049750020026856,13.39977633370824,16.529789490548932,18.699730284765817,19.76979606896928,20.46977633370824,3.8997039710844335,5.719697392664088,6.709717127925126,7.269690814243741,0.1,0.2000657842034592,1.6000000000000003,4.300000000000001,0.3999342157965408,2.399671078982704,6.49914480535503,11.099539510575786,975.7069525892316,933.0272741307542,1033.44901821322,1211.6489663869315
62486,Lambres,62,2.403756658071188,50.617965797099885,,10.49,13.11,13.41,13.7,17.07,19.37,20.3,20.91,4.12,5.95,6.86,7.44,0.1,0.5,2.5,4.9,0.3,2.7,5.8,8.6,707.61,681.59,793.99,858.0
59097,Boursies,59,3.044368215763412,50.14106123875475,,10.186329322088197,12.994774148555988,13.165551735322094,13.424774148555986,17.234774148555985,19.87555173532209,20.60166380149157,21.290886214725464,3.338662082386511,5.16021725591872,5.989439669152615,6.677106908854302,0.1922241323389535,1.4766723970168607,3.1766723970168607,5.892224132338954,0.7155517353220929,5.785534544271512,9.885534544271511,13.06998280894942,691.9562667856247,647.1241340901945,768.9071756730566,816.0245912747383
62542,Maizières,62,2.4417764360975087,50.32178854465588,,9.838888216870576,12.603110573496462,12.833110573496462,13.07599939518352,16.61599939518352,19.040443503618807,19.96311057349646,20.68733293012235,3.241777038557634,5.0546658602446914,5.945999395183519,6.577554681931749,0.1,0.8,2.2,5.6,0.4,3.2733293012234568,6.844441084352882,10.128888216870576,864.0204918889374,809.9969408359045,939.102549130664,1034.2580495949517
62536,Magnicourt-en-Comte,62,2.4828790851551643,50.40365916256136,,9.84,12.6,12.82,13.07,16.62,19.08,19.97,20.69,3.24,5.06,5.93,6.61,0.1,0.6,2.2,5.2,0.4,3.2,7.2,10.1,864.08,807.71,942.87,1034.49
62447,Hesdin-la-Forêt,62,2.030137896056917,50.38193854405585,,10.158443016271416,12.759298147855883,13.01562996281089,13.319298147855884,16.55326122290742,18.686905792302703,19.76863967112136,20.356050660718235,3.9445035568695888,5.711714119058773,6.6217141190587725,7.181690503409062,0.0002361564971028,0.3,1.6,4.171869465394738,0.4,2.595793020926527,6.704344336771208,10.864949742752945,968.206946591684,927.0002982246596,1030.6722181016642,1133.1357574580031
62777,Le Sars,62,2.783060694952212,50.06680200782074,,9.925094955698468,12.785150885392715,12.9501219987825,13.22018069376602,16.915571889671373,19.535805747842367,20.28065670597584,21.030600776281585,3.1996404559941407,5.069578995721345,5.949513848396183,6.67951108310691,0.2,1.5502796484712362,3.3508665983064505,5.901173899670427,0.4503165189948915,3.951554942081716,7.301385905181444,9.400881914024454,698.4330724600333,657.2788804057978,774.2859363904464,824.1134583602874
59112,Bruay-sur-l'Escaut,59,3.538272051532573,50.39699588234247,,10.79,13.56,13.79,14.06,17.96,20.63,21.4,22.05,3.84,5.71,6.57,7.25,0.2,1.6,3.2,7.3,1.5,9.7,14.2,20.1,705.79,662.65,770.25,846.87
59246,Forest-en-Cambrésis,59,3.5702331359640755,50.14067912246253,,10.049056774008228,12.878593870940612,13.067689502740125,13.347385416858346,17.254650874322138,19.94564477784277,20.72987160688857,21.458742517506487,3.0248186776476427,4.873598956250594,5.76064986315275,6.44314732049776,0.0999999999999999,1.0749127534020912,3.1756055720590246,6.099887326852188,0.9590945351046914,6.843946323713098,11.15987721515831,14.950530170264042,741.3474457364212,695.2312112541173,805.6345127257291,879.1283189666068
62035,Annezin,62,2.619833300564948,50.5402008549253,,10.52,13.16,13.41,13.65,17.1,19.44,20.21,20.89,4.16,5.98,6.86,7.43,0.1,0.6,2.2,4.9,0.3,2.8,6.2,8.7,708.79,666.77,784.81,886.48
59194,Englefontaine,59,3.640886918508496,50.19302021053197,,10.0,12.83,13.01,13.31,17.2,19.91,20.68,21.46,2.97,4.81,5.71,6.4,0.1,0.8,3.0,5.9,0.9,6.7,11.0,14.4,744.08,700.5,807.42,885.83
59261,Glageon,59,4.064499019592867,50.050406402740016,,9.633436859653802,12.50274948772304,12.702749487723038,12.95309317368842,16.90309317368842,19.60309317368842,20.46240580175766,21.07274948772304,2.543436859653801,4.4134368596538005,5.3334368596538,6.033436859653801,0.0,0.5,2.2,4.506873719307601,1.2,8.320621157922805,12.413747438615202,16.886252561384794,871.1357843225562,827.8394324401594,974.8679079115836,1042.2039303303334
62160,Boulogne-sur-Mer,62,1.6060793407515306,50.72678944294953,,10.552542429679042,13.08905091561485,13.462542429679043,13.857570716131736,16.561536772388504,18.59005657290539,19.670531115097965,20.46609051664862,4.64354808696958,6.430056572905388,7.455559401550658,7.984553744260118,0.0,0.2,0.9449717135473062,3.3449717135473067,0.7,4.105311150979633,8.385198005168856,16.640792020675427,805.0669796770651,790.7925990025846,874.7896166446689,1006.435304448853
62355,Fresnes-lès-Montauban,62,2.9295746151430966,50.33635146007832,,10.5,13.28,13.49,13.74,17.53,20.14,20.85,21.59,3.69,5.54,6.4,7.05,0.1,1.4,3.0,6.3,0.9,7.4,11.9,15.1,680.08,637.68,753.73,809.2
59308,Hondeghem,59,2.5157711992541976,50.75509762848876,,10.31933058195087,12.948995872926304,13.238995872926306,13.528995872926306,16.859330581950868,19.20933058195087,20.16933058195087,20.72899587292631,3.958995872926305,5.768995872926305,6.66866116390174,7.228995872926305,0.1,0.6000000000000001,2.2,4.800000000000001,0.3,2.8000000000000003,6.086611639017392,8.593305819508696,712.58618984539,675.0741403205056,767.1735534439305,843.3981980995375
62455,Hocquinghen,62,1.933795796165064,50.766354312192775,,10.01,12.62,12.95,13.39,16.43,18.63,19.66,20.58,3.75,5.57,6.6,7.1,0.1,0.2,1.5,3.8,0.4,2.5,6.2,13.6,985.59,954.28,1055.74,1229.32
59028,Auby,59,3.061311991834419,50.41419188957511,,10.81,13.57,13.78,14.08,17.87,20.47,21.18,21.95,3.95,5.81,6.66,7.29,0.2,1.2,3.3,6.8,1.6,11.6,15.8,20.4,713.31,662.96,784.81,848.59
62717,Roëllecourt,62,2.3887233798125065,50.36891217997099,,9.79060451124442,12.56060451124442,12.795453383433316,13.045151127811106,16.575453383433317,18.975755639055524,19.93030225562221,20.655453383433315,3.185755639055523,5.005453383433314,5.900604511244418,6.540000000000001,0.1,0.7030225562220906,2.2000000000000006,5.454533834333136,0.4000000000000001,3.051511278111046,6.796977443777911,10.00302255622209,866.7000511289343,816.3127503830501,933.4390421041992,1037.3646233099682
59175,Dimont,59,4.022591639065195,50.18312536478021,,9.750236623562952,12.590236623562951,12.80359624840328,13.110236623562953,17.01359624840328,19.700236623562954,20.540236623562954,21.31023662356295,2.660315498083936,4.526955873243608,5.446955873243607,6.146955873243607,0.0,0.5335962484032796,2.23359624840328,4.867192496806559,1.2335962484032796,8.53359624840328,12.833596248403282,17.13359624840328,866.0512598435678,825.5141782008443,963.2242250958031,1049.690547824111
62007,Acq,62,2.655012211608641,50.34907901852037,,10.04564204333083,12.80564204333083,13.035642043330828,13.285642043330828,16.806144884484965,19.26614488448497,20.077150566793232,20.8466477256391,3.494636361022558,5.324468747304513,6.184803974740603,6.845139202176693,0.1,0.7966477256390987,2.2966477256390982,5.789943176917296,0.4983238628195493,3.788267039736845,7.589943176917296,10.889943176917296,849.2317615155638,797.1505796529473,942.533357985421,1005.5574067019434
62290,Écurie,62,2.767360249691852,50.33253068191198,,10.21,13.0,13.21,13.49,17.26,19.82,20.55,21.36,3.35,5.2,6.04,6.71,0.1,1.1,3.0,6.0,0.8,5.5,10.1,14.0,691.79,647.22,759.68,811.79
62168,Bourthes,62,1.9345478241741751,50.61289898199611,,9.690935311477352,12.310935311477351,12.610779426231126,12.930935311477352,16.140935311477353,18.310779426231125,19.45077942623113,20.060779426231125,3.3710911967235764,5.171247081969802,6.121091196723576,6.651247081969801,0.1,0.3,1.6,4.598441147537749,0.3,1.8015588524622512,5.701558852462251,9.798441147537751,1005.7618781473996,967.9903192949372,1069.4607869506765,1230.575977852285
59330,Landas,59,3.294447025116969,50.4725671597678,,10.79,13.55,13.77,14.06,17.84,20.47,21.18,21.91,3.93,5.79,6.62,7.27,0.2,1.2,3.5,6.6,1.6,11.2,16.0,20.2,714.42,664.69,786.29,881.03
62752,Saint-Josse,62,1.6638657381383324,50.48143592010158,,10.603765781522943,13.14636337255505,13.50058409524542,13.869025540626154,16.79311710923853,18.781493977580265,19.980974459373847,20.579935422961004,4.5864925266330445,6.383310840355518,7.378051081252309,7.911752285736254,0.0525975910321069,0.3525975910321069,1.7103903641284277,4.152597591032107,0.5948048179357861,3.821426498646824,8.716877086972579,14.1383035856194,874.1778333600683,849.2635923241169,952.9173639094288,1097.515875000276
62512,Ligny-lès-Aire,62,2.3363086487253955,50.563322803375634,,9.9431879829992,12.566398283453626,12.82104034354451,13.11175622336274,16.46746094445336,18.710671244907783,19.729261802726548,20.38496652381717,3.582841201817698,5.360693562363007,6.275335622453892,6.899261802726546,0.1,0.4392618027265466,1.7321030045442445,4.41778540817964,0.2535793990911511,1.8607381972734536,5.342952789093815,8.432326179096476,873.8600256129351,830.4533629625209,941.3037165993024,1063.5937028292938
62275,Douriez,62,1.882123937787585,50.33852154431614,,10.471646926704938,13.128025670288707,13.404527809479434,13.747655483467842,16.92465120508639,19.0877788790748,20.230906553063207,20.80740869225393,4.2385192527165305,6.091400135491026,7.014651205086389,7.61102994867016,0.1,0.6312767398840698,2.196298131791326,4.995064175721769,0.466255347976814,3.826340915605838,7.695064175721768,12.98889439537398,849.6474927589604,810.9887893221908,909.9722723154904,1026.372708246594
62481,Labroye,62,1.9851364532452065,50.2938997501776,,10.372892966160034,13.027807891751683,13.305617871236876,13.603642144001276,16.82901668011005,19.01163675881337,20.09967767464996,20.68056734335561,4.133015553569538,5.945805886713253,6.854386327644051,7.468272354048371,0.0949624502036284,0.525318954019931,2.219627123554811,4.874468209936428,0.4563297385049827,3.32077031040736,7.452305226759994,12.07871990607378,871.0765732038559,832.2026344403228,930.232143106864,1039.9115685521283
59094,Bourbourg,59,2.2035647956277207,50.94253055370813,,11.003723653114465,13.373054005154922,13.667621676979818,14.072514859071536,17.108610801030984,19.065559812963663,19.91444018703634,20.65946688809181,5.047221602061969,6.730945255176429,7.630403092005448,8.159559073295013,0.0,0.1861080103098382,0.8305098806732184,2.083351938140971,0.7166178909830565,6.837236531144617,12.66591642660488,22.77221602061968,693.1251636051052,663.1560344948379,749.3474774337695,833.1215883651934
62664,Pommier,62,2.5957922184211006,50.18100843622065,,9.75,12.52,12.72,12.98,16.54,19.04,19.81,20.62,3.14,4.97,5.83,6.49,0.1,0.9,2.3,5.2,0.4,3.5,7.1,10.4,867.04,814.97,959.74,1039.3
59333,Larouillies,59,3.9320724629372807,50.03794735162211,,9.81,12.68,12.86,13.14,17.07,19.8,20.61,21.4,2.74,4.62,5.51,6.21,0.0,0.6,2.2,5.2,1.2,8.6,13.0,17.4,861.14,817.66,959.74,1078.04
62855,Villers-au-Flos,62,2.905859160879204,50.079292142889926,,10.018350483744308,12.855859546430988,13.029508137840589,13.305014572681714,17.08366088426,19.738242957047987,20.461924246512663,21.18046519794881,3.1899047661540845,5.035948054060107,5.8734289783543385,6.5804011879761255,0.2,1.5461021118044207,3.446941591469342,6.048062455058778,0.6395671209397731,4.716695422938688,8.307596396453002,11.129034992132263,688.1728392384603,647.0927221391423,774.511315561665,814.7314047983871
59291,Hautmont,59,3.919178734019612,50.24774345616694,,10.002942852184056,12.812942852184056,13.040483111473517,13.332942852184056,17.253103889341894,19.938023370762973,20.743264926499734,21.51310388934189,2.9554025928945955,4.820483111473515,5.702942852184056,6.412942852184056,0.1,0.7229870355270223,2.3721818497378315,5.496779256843236,1.2016103715783824,8.43587000815408,12.63587000815408,17.439090751310847,825.9130887969841,786.1118574739792,910.2400430516184,1041.8462735068329
62561,Martinpuich,62,2.7688929454876754,50.0510080787405,,9.914932549694852,12.768220916158086,12.936576732926468,13.199865099389704,16.85123948140073,19.444392947253668,20.206172031095583,20.962883664632347,3.240269801220592,5.116981434757357,6.0036930682941225,6.733693068294122,0.2,1.5164418323161737,3.2493254969485204,5.765767329264694,0.4164418323161735,3.782209161580868,7.1657673292646935,9.332883664632348,710.7887312045966,670.6873902195637,787.5883598997438,833.6416242029971
59325,Jolimetz,59,3.677449434356532,50.22929276849906,,10.096150120384843,12.896663126273914,13.119698742138665,13.419698742138662,17.299869744101684,19.97560324878416,20.75782199742444,21.517104123860733,3.0746492453082777,4.930587617665392,5.808539870988142,6.505979118421823,0.1,1.155963684310672,2.962803762831596,6.096579960739538,0.9000000000000001,6.832786261300242,10.973402537729108,15.40409735349272,738.503942164507,696.5279186038899,796.2438231390388,885.0705647771863
62876,Warlencourt-Eaucourt,62,2.791384055902959,50.08165595124037,,9.9952088045705,12.839762597712078,13.006284728280846,13.279441440003753,17.05532867110408,19.68649615526847,20.403360333676893,21.168806540535314,3.155159997445053,5.00340036714082,5.836836845394821,6.548233926813493,0.2,1.472768965707901,3.304336082936966,5.9631342344581295,0.6208078801255844,4.760258518810836,8.789357992359808,11.41587843257053,693.7875891000813,651.183491505589,775.5405518177981,821.1141539060302
62357,Fresnoy,62,2.138142798638156,50.373793953520696,,10.08417864694498,12.694178646944978,12.941392882314991,13.221392882314994,16.492785764629986,18.65835729388996,19.712785764629984,20.35,3.86417864694498,5.61417864694498,6.51,7.09417864694498,0.1,0.3,1.6,4.255715292599735,0.4,2.5278576462998674,5.941786469449802,10.344284707400266,972.9461018315365,943.3360806869418,1045.377582091606,1147.3638016181003
62906,Zutkerque,62,2.059683286042936,50.85325203287376,,10.49032938640677,13.095091093655444,13.449455775045164,13.85331699028008,17.03123682671039,19.282797822237782,20.244998404154103,21.07633665445401,4.147286460334547,5.996675487650416,6.954111699601234,7.539859649291074,0.0929363950893873,0.4789480589060893,1.540588484516514,4.6019413152269895,0.3178799073915681,2.742051821974857,6.528818040237871,11.615519342800612,711.5818696835314,688.7218345983882,781.52096444062,872.5862174328031
59050,Bas-Lieu,59,3.951461428419567,50.14464318435294,,9.830653768360628,12.674096063087395,12.887211473633856,13.17,17.097211473633855,19.77721147363385,20.61721147363386,21.33901934745906,2.760653768360627,4.624096063087398,5.544096063087398,6.240653768360627,0.0,0.6,2.2655770527322887,4.965577052732288,1.2655770527322887,8.737691789070844,12.9,17.131154105464574,860.655717204401,820.3428152901122,955.94572394648,1039.9298132674885
59390,Masny,59,3.195476239947572,50.34101696551357,,10.710718872492407,13.530410784281376,13.730462132316546,13.990667524457235,17.890051348035175,20.57969191178897,21.259897303929662,21.950102696070346,3.751283700879296,5.621232352844125,6.471129656773781,7.13082156856275,0.2,1.5979460785931268,3.5,6.798973039296564,1.4015404410551553,10.008215685627494,15.107188724924058,19.20872916597921,707.6616688708426,664.6857252462223,782.9658023279745,865.5328499950504
62720,Rombly,62,2.3905516194135954,50.59490388654402,,10.49,13.11,13.41,13.7,17.07,19.37,20.3,20.91,4.12,5.95,6.86,7.44,0.1,0.5,2.5,4.9,0.3,2.7,5.8,8.6,707.61,681.59,793.99,858.0
59384,Maroilles,59,3.758059522523234,50.132273346435774,,9.851798692473023,12.691798692473023,12.873839630473393,13.181104651739318,17.064574855407855,19.783186773940443,20.56457485540785,21.355268896141563,2.801104651739318,4.643880814674148,5.5524927332067335,6.251798692473026,0.0930595926629262,0.7930595926629264,3.0967175739589936,5.858357555977559,0.927761629348295,6.573510183426844,10.973510183426844,14.80209549679024,758.4116839829666,714.7652959091731,824.0503807932963,905.6824201624494
59183,Dunkerque,59,2.3369085858309417,51.03024268502668,,11.00184152074596,13.364549443035813,13.7016587978141,15.160237332688595,17.102707922289852,19.05270792228985,19.91184152074596,21.96629174170321,5.049133598456108,6.72454944303581,7.612707922289852,9.047648529849546,0.0,0.2,0.8184152074595868,2.0,0.7184152074595868,6.419155260196446,13.8454944303581,31.710769420742054,692.3890412711637,663.6288539677271,756.3056090635848,868.6364163829439
62040,Arques,62,2.3197724935045074,50.74087672185578,,10.503640327012093,13.12994302346064,13.441186149836296,13.800126314757454,17.07182375081188,19.36285151031521,20.38345703571528,21.013823618308905,4.144397068133464,5.989034404103102,6.894126049751509,7.506946809520934,0.1,0.5815134822427438,2.1754582282420367,5.132429938726816,0.3384851927275237,2.8845377966687664,6.640632236302141,9.503338445032492,707.2670255517954,679.8853171121189,773.7875024369763,857.0367582181701
62328,Ferfay,62,2.431014934505135,50.52149569259273,,10.109485863031937,12.763555851535704,13.022877520118408,13.302199188701117,16.725590845787586,18.99966083429135,19.89339165708647,20.61203499425188,3.6737200459849335,5.484059211693581,6.403041714567639,7.044059211693581,0.1,0.6,2.010174971259417,4.913566628345889,0.2067833141729443,1.7440915421241383,4.774616455902389,7.298358055507694,731.9160776251193,699.190217359077,798.5109685858691,883.4587833238991
59439,Noyelles-sur-Sambre,59,3.7952574353540895,50.16169761897739,,9.986182524042384,12.826182524042384,13.016182524042383,13.3098267621275,17.221605571701932,19.92889404787216,20.715249809787043,21.51160557170193,2.936182524042384,4.80160557170193,5.698894047872157,6.398894047872156,0.0364423808511373,0.7364423808511373,2.555096665957961,5.582211904255687,1.2177880957443132,8.306728574465879,12.45249809787043,17.00586238510337,813.9425626709915,772.0392046265212,896.3219737009697,1016.1368466009388
59255,Fressies,59,3.1883137394646788,50.2491333684296,,10.61,13.44,13.64,13.93,17.8,20.5,21.15,21.87,3.64,5.51,6.35,7.02,0.2,1.6,3.5,6.3,1.3,9.6,14.2,18.5,714.56,672.95,787.57,867.81
62146,Boiry-Saint-Martin,62,2.7592558779048457,50.19250117467101,,10.03,12.83,13.03,13.31,17.1,19.68,20.41,21.21,3.15,5.0,5.83,6.49,0.2,1.5,3.2,6.1,0.7,4.8,9.7,13.1,698.81,660.52,793.58,833.55
62551,Marenla,62,1.8743825532058564,50.45228645562213,,10.243702597247,12.829622454944172,13.101236069958176,13.483362560387054,16.6318997344707,18.69965930756221,19.88711151589973,20.461368677269583,4.047245240212167,5.858276944132889,6.816437228738544,7.340794325313884,0.0712858068493189,0.3712858068493189,1.5063276498546003,4.128714193150681,0.4,2.77862886922464,6.667681004143109,11.45776627737103,966.7209320527083,931.9914509913012,1027.217096914735,1152.133734363619
59313,Hordain,59,3.325811280155648,50.25951768598193,,10.65889221585948,13.48687261874302,13.687882417301248,13.91788241730125,17.838892215859477,20.534853021626564,21.241921611534167,21.881921611534167,3.706872618743021,5.584853021626562,6.418892215859479,7.078892215859479,0.1,1.07068589907604,3.489902014417708,6.720195971164582,1.3798040288354168,9.299020144177083,13.888922158594792,18.809118129759373,714.3067528478016,664.1006423283582,784.2251769211086,865.0797740861001
62342,Fontaine-lès-Boulans,62,2.284110135321957,50.4987016221494,,9.83947241582958,12.439472415829576,12.68947241582958,12.989472415829578,16.279577932663663,18.499577932663662,19.56031655050225,20.219683449497747,3.5493668989954945,5.30926138216141,6.21926138216141,6.819366898995495,0.0010551683408421,0.3,1.5,4.0,0.3,2.0989448316591583,5.998944831659158,9.40105516834084,994.9236266509528,944.623870903741,1065.4580915771044,1187.5641053753045
62658,Pittefaux,62,1.686559724458481,50.76243366695363,,10.31,12.96,13.33,13.8,16.69,18.86,19.93,20.84,4.13,6.0,7.02,7.58,0.1,0.3,1.6,4.0,0.5,3.7,6.8,15.2,963.85,945.12,1051.5,1197.79
62667,Le Portel,62,1.5755337451732712,50.71128888650905,,10.477968037772488,12.999561645326986,13.38796803777249,13.73328006295415,16.496905632736155,18.49062405036332,19.615843227699827,20.306998480581303,4.55903044280882,6.330624050363318,7.351155252881483,7.890092847845152,0.0,0.2,0.994687974818341,3.394687974818341,0.7,3.5584322769982486,8.037184176271612,15.24873670508645,809.4966985563142,790.6185920881358,873.7058021489602,1014.6882038198448
59493,Ramousies,59,4.033319358686707,50.11601432786355,,9.73452906157322,12.58452906157322,12.784529061573217,13.044205557175133,16.994529061573214,19.693882052777045,20.53388205277705,21.15420555717513,2.6451760703693936,4.515176070369393,5.435176070369393,6.134852565971306,0.0,0.503235043980871,2.2,4.706470087961742,1.2,8.903235043980871,12.803235043980871,16.516175219904355,865.6956969067628,823.6509302498137,960.1302917456678,1052.205333138984
